flight_id,flight_duration,passenger_count,adult_passengers,child_passengers,business_class_ratio,is_international,total_food_demand
2702,10.05,65,57,8,0.362,0,130
2703,4.09,263,205,58,0.511,0,380
2704,5.61,261,241,20,0.165,1,385
2705,7.9,62,56,6,0.337,0,149
2706,11.01,69,65,4,0.165,0,147
2707,1.65,115,105,10,0.291,0,105
2708,7.49,276,250,26,0.329,0,668
2709,3.05,96,74,22,0.486,1,173
2710,1.73,296,277,19,0.575,0,306
2711,8.0,196,170,26,0.508,1,480
2712,1.8,222,188,34,0.481,0,191
2713,2.63,214,165,49,0.259,0,195
2714,2.98,171,129,42,0.124,0,149
2715,7.2,103,83,20,0.062,1,245
2716,6.49,55,42,13,0.484,0,81
2717,10.31,63,50,13,0.485,0,146
2718,5.3,181,138,43,0.263,0,248
2719,10.53,135,110,25,0.542,0,312
2720,6.13,292,273,19,0.248,1,461
2721,5.27,232,202,30,0.36,0,339
2722,10.88,280,230,50,0.59,0,653
2723,2.18,277,244,33,0.048,0,232
2724,2.98,211,189,22,0.291,0,222
2725,8.68,76,64,12,0.389,1,180
2726,6.4,56,43,13,0.116,0,75
2727,11.99,180,170,10,0.379,0,388
2728,5.11,224,179,45,0.131,1,341
2729,1.48,274,221,53,0.354,0,242
2730,8.48,51,39,12,0.289,1,109
2731,6.67,283,217,66,0.492,1,530
2732,3.18,129,103,26,0.135,0,170
2733,1.08,202,171,31,0.188,0,189
2734,5.66,109,100,9,0.446,0,164
2735,1.69,256,216,40,0.136,0,239
2736,2.18,73,59,14,0.296,0,65
2737,3.42,64,50,14,0.364,1,106
2738,7.54,144,115,29,0.284,1,343
2739,2.57,191,174,17,0.425,0,183
2740,6.89,231,192,39,0.515,1,453
2741,1.26,255,226,29,0.369,0,245
2742,5.09,183,174,9,0.108,0,224
2743,2.49,255,233,22,0.198,0,259
2744,1.18,130,121,9,0.184,0,125
2745,5.36,67,53,14,0.392,1,117
2746,7.75,69,62,7,0.18,0,138
2747,4.8,164,147,17,0.035,0,208
2748,7.9,239,182,57,0.547,0,428
2749,11.97,258,226,32,0.113,0,483
2750,6.24,257,244,13,0.227,1,401
2751,8.68,89,80,9,0.367,1,211
2752,4.44,88,82,6,0.228,0,120
2753,7.13,229,213,16,0.236,0,445
2754,1.16,81,76,5,0.792,0,88
2755,10.05,173,144,29,0.195,0,304
2756,5.33,157,144,13,0.546,0,238
2757,10.58,250,220,30,0.194,0,469
2758,7.25,76,60,16,0.482,1,172
2759,9.0,159,138,21,0.095,0,315
2760,6.9,229,176,53,0.129,0,309
2761,4.15,146,125,21,0.461,0,190
2762,6.08,240,209,31,0.2,0,302
2763,1.81,123,99,24,0.697,0,131
2764,2.29,240,225,15,0.312,0,243
2765,6.32,66,62,4,0.34,0,97
2766,6.7,290,238,52,0.198,0,431
2767,3.66,98,84,14,0.097,0,148
2768,3.88,277,220,57,0.229,0,363
2769,5.15,130,100,30,0.04,1,184
2770,6.88,259,226,33,0.415,1,505
2771,7.02,165,138,27,0.168,1,398
2772,1.06,72,62,10,0.308,0,67
2773,8.87,147,111,36,0.362,0,283
2774,1.88,121,95,26,0.171,0,106
2775,1.71,190,146,44,0.32,0,174
2776,4.89,200,180,20,0.222,1,307
2777,4.21,106,85,21,0.206,0,149
2778,6.99,239,215,24,0.3,1,439
2779,11.13,231,210,21,0.198,1,632
2780,3.37,197,150,47,0.583,1,314
2781,9.4,135,128,7,0.088,1,356
2782,4.7,288,218,70,0.253,0,353
2783,5.06,229,211,18,0.104,0,308
2784,1.68,72,57,15,0.694,0,65
2785,10.81,154,138,16,0.546,0,366
2786,6.14,212,187,25,0.517,0,321
2787,4.1,116,106,10,0.021,0,151
2788,4.63,83,70,13,0.342,1,125
2789,5.8,82,73,9,0.24,0,124
2790,10.97,95,78,17,0.461,1,245
2791,3.44,130,124,6,0.266,0,191
2792,9.84,222,209,13,0.218,1,508
2793,4.56,196,183,13,0.369,0,283
2794,6.82,271,235,36,0.406,0,368
2795,9.08,136,108,28,0.267,0,304
2796,6.44,64,50,14,0.419,1,102
2797,10.5,172,155,17,0.244,0,326
2798,6.61,170,142,28,0.346,1,248
2799,11.65,127,102,25,0.674,0,301
2800,7.48,115,103,12,0.262,0,245
2801,1.32,88,77,11,0.436,0,98
2802,6.33,290,246,44,0.386,1,561
2803,11.8,67,62,5,0.213,0,148
2804,9.45,247,234,13,0.302,1,585
2805,9.8,236,217,19,0.185,0,548
2806,6.08,209,173,36,0.166,0,269
2807,1.15,70,66,4,0.234,0,66
2808,6.54,217,198,19,0.103,0,282
2809,5.73,269,238,31,0.373,0,417
2810,10.79,76,72,4,0.247,1,212
2811,11.64,51,47,4,0.656,1,150
2812,1.99,146,113,33,0.164,0,131
2813,6.77,257,244,13,0.541,0,394
2814,1.9,88,73,15,0.738,0,81
2815,8.47,263,230,33,0.344,1,616
2816,8.41,105,86,19,0.233,1,253
2817,6.63,156,130,26,0.269,0,181
2818,10.76,176,160,16,0.433,0,405
2819,4.12,288,225,63,0.326,1,513
2820,5.44,62,53,9,0.086,0,75
2821,8.56,175,138,37,0.11,1,371
2822,1.33,233,203,30,0.6,0,240
2823,9.36,243,183,60,0.053,0,489
2824,8.93,255,203,52,0.166,0,468
2825,11.42,105,80,25,0.551,0,243
2826,7.63,279,237,42,0.289,1,639
2827,2.72,282,242,40,0.561,0,321
2828,11.86,77,62,15,0.355,0,143
2829,7.3,113,88,25,0.19,1,271
2830,5.51,120,91,29,0.269,0,172
2831,4.7,259,230,29,0.089,0,377
2832,11.59,241,191,50,0.324,0,459
2833,7.64,233,212,21,0.333,0,466
2834,6.1,218,184,34,0.014,0,284
2835,1.3,168,154,14,0.106,0,165
2836,8.24,149,132,17,0.049,0,296
2837,2.9,90,69,21,0.406,0,89
2838,2.26,277,256,21,0.495,0,253
2839,2.79,285,235,50,0.122,0,235
2840,2.01,53,45,8,0.009,0,40
2841,1.57,234,217,17,0.366,0,205
2842,11.76,207,184,23,0.301,0,437
2843,1.79,137,115,22,0.47,0,140
2844,2.9,133,122,11,0.213,0,129
2845,4.97,95,76,19,0.285,1,152
2846,4.44,233,177,56,0.121,0,303
2847,9.71,208,189,19,0.541,0,498
2848,11.12,137,126,11,0.529,1,320
2849,5.16,56,49,7,0.566,1,103
2850,3.77,267,214,53,0.223,1,394
2851,1.7,126,113,13,0.304,0,119
2852,2.66,231,219,12,0.039,0,180
2853,1.27,185,156,29,0.193,0,174
2854,2.97,232,177,55,0.107,0,195
2855,2.66,246,215,31,0.301,0,233
2856,6.05,221,192,29,0.395,1,408
2857,5.54,190,144,46,0.373,0,235
2858,4.28,142,116,26,0.346,0,186
2859,2.73,69,56,13,0.348,0,64
2860,7.58,127,107,20,0.369,1,310
2861,7.2,209,158,51,0.304,0,383
2862,6.85,237,193,44,0.189,1,399
2863,9.17,227,176,51,0.108,1,563
2864,7.14,76,62,14,0.351,1,195
2865,3.81,169,136,33,0.084,1,238
2866,3.29,74,67,7,0.37,0,119
2867,10.86,101,90,11,0.487,1,259
2868,2.39,245,195,50,0.166,0,200
2869,3.27,70,63,7,0.343,0,96
2870,4.62,67,57,10,0.517,0,101
2871,5.25,88,80,8,0.055,0,110
2872,1.2,64,51,13,0.172,0,51
2873,6.69,102,95,7,0.139,0,137
2874,9.46,87,69,18,0.216,0,165
2875,3.36,225,187,38,0.365,1,345
2876,3.53,101,93,8,0.435,0,152
2877,9.32,265,224,41,0.05,0,585
2878,6.02,121,109,12,0.266,0,159
2879,7.45,77,69,8,0.05,0,163
2880,2.8,262,231,31,0.64,0,299
2881,11.63,193,181,12,0.636,1,473
2882,11.81,167,126,41,0.214,0,365
2883,6.75,193,183,10,0.076,0,235
2884,4.79,84,69,15,0.196,1,125
2885,2.07,194,170,24,0.065,0,170
2886,1.55,250,206,44,0.296,0,211
2887,8.04,298,262,36,0.274,1,802
2888,1.08,148,121,27,0.414,0,154
2889,11.12,101,82,19,0.165,0,204
2890,9.67,270,220,50,0.158,0,536
2891,7.89,280,260,20,0.163,0,628
2892,2.88,259,213,46,0.15,0,229
2893,11.98,189,169,20,0.303,1,521
2894,5.14,132,125,7,0.38,0,198
2895,1.14,97,85,12,0.362,0,108
2896,8.16,71,62,9,0.464,0,150
2897,6.15,172,148,24,0.327,1,274
2898,4.63,297,241,56,0.222,1,509
2899,7.82,176,157,19,0.574,1,520
2900,1.89,226,201,25,0.36,0,212
2901,3.96,101,95,6,0.065,1,164
2902,10.72,128,105,23,0.481,1,336
2903,5.86,178,149,29,0.077,0,223
2904,3.25,115,102,13,0.155,1,200
2905,4.38,113,92,21,0.432,1,213
2906,8.51,57,49,8,0.234,1,148
2907,3.22,263,226,37,0.128,1,427
2908,9.21,74,63,11,0.191,1,184
2909,4.32,243,200,43,0.456,1,389
2910,7.45,292,239,53,0.154,0,555
2911,7.84,250,224,26,0.19,1,620
2912,4.13,250,231,19,0.694,0,396
2913,10.2,254,234,20,0.232,1,631
2914,3.02,247,204,43,0.159,1,424
2915,10.74,143,111,32,0.648,1,335
2916,11.84,256,223,33,0.362,1,600
2917,7.19,228,209,19,0.507,0,560
2918,2.87,230,184,46,0.241,0,186
2919,5.46,64,51,13,0.34,0,84
2920,4.25,227,176,51,0.582,0,355
2921,9.88,248,206,42,0.464,0,587
2922,4.3,171,134,37,0.368,0,215
2923,2.79,124,118,6,0.187,0,111
2924,2.68,153,143,10,0.267,0,157
2925,8.65,87,82,5,0.386,0,175
2926,9.66,217,176,41,0.188,1,480
2927,5.44,243,228,15,0.183,0,307
2928,10.53,164,140,24,0.437,0,361
2929,4.04,289,248,41,0.435,1,478
2930,6.25,88,79,9,0.258,0,111
2931,10.18,251,195,56,0.148,0,508
2932,7.53,157,144,13,0.521,0,343
2933,8.09,66,59,7,0.347,1,161
2934,9.63,184,147,37,0.143,0,335
2935,5.7,167,158,9,0.682,1,298
2936,4.11,281,230,51,0.411,0,406
2937,1.43,88,70,18,0.147,0,82
2938,6.83,245,188,57,0.158,0,352
2939,6.47,84,66,18,0.171,0,128
2940,5.94,100,89,11,0.336,1,179
2941,2.7,96,80,16,0.164,0,82
2942,7.74,85,80,5,0.35,1,230
2943,2.89,113,102,11,0.358,0,114
2944,1.61,144,135,9,0.13,0,128
2945,2.65,266,236,30,0.225,0,260
2946,7.97,154,120,34,0.2,1,377
2947,11.24,62,55,7,0.246,0,118
2948,7.47,195,164,31,0.129,0,410
2949,8.75,198,171,27,0.175,0,369
2950,11.05,161,139,22,0.136,0,294
2951,7.46,114,87,27,0.291,0,230
2952,11.2,277,247,30,0.235,0,548
2953,9.48,291,240,51,0.538,1,708
2954,1.24,57,50,7,0.523,0,60
2955,3.69,293,275,18,0.29,1,544
2956,6.74,97,83,14,0.422,0,121
2957,3.6,134,106,28,0.338,0,183
2958,9.18,92,86,6,0.126,1,228
2959,1.82,293,275,18,0.209,0,259
2960,8.39,230,212,18,0.252,0,482
2961,1.69,294,235,59,0.317,0,251
2962,11.78,134,108,26,0.259,1,333
2963,6.18,204,171,33,0.388,0,324
2964,4.41,68,59,9,0.151,1,100
2965,3.39,72,56,16,0.571,0,91
2966,4.49,164,131,33,0.345,0,192
2967,3.53,99,78,21,0.41,0,131
2968,4.57,228,180,48,0.072,1,368
2969,8.0,92,76,16,0.334,1,236
2970,9.57,148,128,20,0.58,0,330
2971,11.91,153,119,34,0.157,0,305
2972,9.77,165,127,38,0.319,0,369
2973,7.45,100,95,5,0.287,0,201
2974,1.05,155,146,9,0.252,0,150
2975,3.57,161,123,38,0.266,1,252
2976,9.61,246,221,25,0.092,0,424
2977,6.51,293,228,65,0.377,1,491
2978,2.9,218,191,27,0.162,0,188
2979,1.72,121,113,8,0.374,0,116
2980,7.24,188,176,12,0.449,1,506
2981,4.07,129,119,10,0.173,0,169
2982,8.23,280,253,27,0.306,0,542
2983,5.25,288,246,42,0.669,1,634
2984,6.63,265,215,50,0.317,0,396
2985,11.62,262,198,64,0.257,0,486
2986,3.06,229,198,31,0.193,0,330
2987,4.48,200,170,30,0.281,0,302
2988,10.59,98,83,15,0.09,0,187
2989,10.65,215,182,33,0.316,0,460
2990,4.02,96,82,14,0.273,0,150
2991,5.5,121,115,6,0.151,0,166
2992,3.19,56,54,2,0.099,1,87
2993,3.5,115,108,7,0.178,0,159
2994,1.69,271,252,19,0.13,0,282
2995,2.52,126,102,24,0.354,0,126
2996,3.42,111,101,10,0.053,1,167
2997,2.72,264,204,60,0.077,0,212
2998,1.22,206,158,48,0.451,0,191
2999,1.19,87,66,21,0.185,0,71
3000,11.04,174,133,41,0.404,1,440
3001,7.06,278,249,29,0.097,0,557
3002,7.73,133,113,20,0.516,0,311
3003,6.78,210,193,17,0.314,0,297
3004,3.22,78,62,16,0.322,0,116
3005,6.26,163,126,37,0.25,1,278
3006,4.14,128,100,28,0.125,1,170
3007,2.44,72,63,9,0.22,0,59
3008,3.98,155,124,31,0.393,1,228
3009,8.43,180,168,12,0.17,0,401
3010,4.92,150,142,8,0.06,1,236
3011,4.1,297,238,59,0.251,0,374
3012,10.47,270,234,36,0.177,0,549
3013,6.3,222,167,55,0.355,1,364
3014,3.74,57,54,3,0.331,1,89
3015,8.66,135,106,29,0.113,1,308
3016,6.88,166,142,24,0.377,1,270
3017,10.29,78,62,16,0.366,0,178
3018,2.37,51,41,10,0.43,0,42
3019,5.3,282,217,65,0.402,0,423
3020,9.84,162,145,17,0.39,0,368
3021,4.99,300,229,71,0.49,0,424
3022,1.51,227,209,18,0.544,0,207
3023,3.1,286,268,18,0.308,0,361
3024,1.52,114,99,15,0.346,0,113
3025,4.19,157,124,33,0.181,0,194
3026,6.39,69,60,9,0.096,0,84
3027,4.36,229,180,49,0.357,0,359
3028,5.02,262,211,51,0.349,1,413
3029,5.37,86,79,7,0.321,0,119
3030,8.37,121,92,29,0.487,0,242
3031,2.96,76,72,4,0.058,0,69
3032,8.63,224,173,51,0.391,1,520
3033,7.73,172,153,19,0.115,0,366
3034,9.4,276,235,41,0.373,1,645
3035,3.7,183,159,24,0.059,0,225
3036,2.55,237,218,19,0.331,0,233
3037,6.65,94,83,11,0.705,0,167
3038,5.72,221,202,19,0.212,1,343
3039,5.68,132,121,11,0.179,0,175
3040,9.97,195,178,17,0.446,0,480
3041,7.37,169,145,24,0.376,0,391
3042,1.79,114,91,23,0.175,0,84
3043,4.57,74,62,12,0.304,1,129
3044,7.38,76,59,17,0.301,0,144
3045,11.38,184,152,32,0.39,0,366
3046,1.93,221,180,41,0.459,0,227
3047,1.23,155,127,28,0.36,0,149
3048,5.53,206,178,28,0.35,0,283
3049,4.36,272,221,51,0.213,0,367
3050,2.74,93,88,5,0.601,0,98
3051,9.78,156,122,34,0.283,1,401
3052,7.2,85,68,17,0.351,0,178
3053,4.79,196,177,19,0.465,1,329
3054,8.32,55,44,11,0.234,1,142
3055,5.83,202,192,10,0.353,0,278
3056,2.81,208,189,19,0.34,0,184
3057,4.29,58,55,3,0.627,1,118
3058,11.99,261,208,53,0.137,1,572
3059,7.68,251,201,50,0.078,0,446
3060,10.17,214,169,45,0.279,0,476
3061,4.62,204,194,10,0.293,0,287
3062,2.27,62,53,9,0.034,0,51
3063,6.17,90,73,17,0.326,1,146
3064,2.25,177,163,14,0.039,0,151
3065,6.13,115,95,20,0.242,1,167
3066,3.31,291,272,19,0.386,0,397
3067,6.29,134,123,11,0.114,0,172
3068,8.22,274,235,39,0.359,0,560
3069,7.15,73,60,13,0.225,0,158
3070,11.15,294,271,23,0.296,1,662
3071,2.67,93,85,8,0.358,0,98
3072,4.86,155,141,14,0.264,1,244
3073,11.53,147,133,14,0.384,1,375
3074,8.67,109,99,10,0.344,0,228
3075,6.2,58,51,7,0.425,0,79
3076,4.29,179,147,32,0.045,1,255
3077,10.96,296,256,40,0.512,0,668
3078,8.28,105,84,21,0.268,1,227
3079,2.79,207,167,40,0.153,0,185
3080,10.04,71,66,5,0.117,0,138
3081,11.54,287,270,17,0.163,1,727
3082,9.78,252,196,56,0.308,1,536
3083,6.04,296,277,19,0.191,1,544
3084,3.95,284,262,22,0.436,0,456
3085,5.28,130,123,7,0.135,1,228
3086,1.23,149,123,26,0.341,0,128
3087,4.59,62,52,10,0.389,0,91
3088,6.27,120,91,29,0.344,1,185
3089,2.1,65,51,14,0.223,0,62
3090,4.04,274,238,36,0.179,0,357
3091,9.63,94,83,11,0.38,0,203
3092,3.28,114,102,12,0.202,0,151
3093,4.09,188,173,15,0.211,1,308
3094,1.34,119,110,9,0.203,0,116
3095,9.57,197,182,15,0.447,1,540
3096,8.13,148,138,10,0.397,1,405
3097,10.33,285,258,27,0.072,0,528
3098,1.54,240,214,26,0.378,0,200
3099,5.98,150,114,36,0.068,0,180
3100,11.28,154,129,25,0.262,1,410
3101,9.19,267,201,66,0.398,0,510
3102,4.44,299,262,37,0.237,1,458
3103,9.67,189,163,26,0.035,0,392
3104,1.67,239,212,27,0.498,0,208
3105,6.44,143,131,12,0.449,0,214
3106,7.01,269,248,21,0.277,0,603
3107,4.44,268,204,64,0.298,1,424
3108,11.65,91,69,22,0.413,1,238
3109,1.92,132,125,7,0.108,0,111
3110,4.84,246,227,19,0.143,0,339
3111,4.66,235,204,31,0.211,0,340
3112,3.75,182,167,15,0.764,0,259
3113,3.0,154,136,18,0.306,0,203
3114,6.69,204,189,15,0.384,0,275
3115,11.8,77,67,10,0.374,0,145
3116,2.41,75,68,7,0.32,0,68
3117,7.6,268,236,32,0.061,1,612
3118,1.2,165,154,11,0.08,0,142
3119,7.87,98,85,13,0.399,0,210
3120,1.47,283,214,69,0.409,0,235
3121,6.24,198,176,22,0.261,1,362
3122,6.39,50,39,11,0.251,0,78
3123,2.49,295,231,64,0.065,0,232
3124,10.48,141,108,33,0.135,1,364
3125,2.25,289,229,60,0.368,0,254
3126,2.49,299,245,54,0.227,0,246
3127,2.01,107,84,23,0.4,0,99
3128,9.7,128,120,8,0.326,1,309
3129,1.35,232,199,33,0.281,0,234
3130,7.21,130,98,32,0.116,0,227
3131,4.86,75,60,15,0.235,0,102
3132,1.74,261,198,63,0.242,0,266
3133,5.22,202,161,41,0.268,0,264
3134,6.12,126,98,28,0.187,0,152
3135,6.94,210,170,40,0.331,0,266
3136,6.21,266,213,53,0.562,0,417
3137,1.57,121,103,18,0.181,0,114
3138,5.59,118,91,27,0.686,0,192
3139,1.8,55,44,11,0.392,0,53
3140,2.23,72,57,15,0.154,0,60
3141,2.41,293,239,54,0.135,0,268
3142,11.49,207,185,22,0.547,0,480
3143,5.49,255,241,14,0.074,1,379
3144,3.15,103,79,24,0.225,1,164
3145,6.92,136,114,22,0.227,1,229
3146,1.02,60,54,6,0.266,0,60
3147,9.93,208,192,16,0.397,0,445
3148,5.14,183,144,39,0.155,1,283
3149,1.35,60,47,13,0.215,0,60
3150,7.46,126,100,26,0.325,0,231
3151,8.91,61,51,10,0.323,1,163
3152,7.69,295,259,36,0.481,0,588
3153,1.78,243,217,26,0.101,0,214
3154,7.12,102,97,5,0.385,0,206
3155,5.07,148,116,32,0.238,1,188
3156,4.09,296,277,19,0.336,1,463
3157,6.58,85,71,14,0.178,1,120
3158,10.34,194,165,29,0.412,0,432
3159,2.83,77,66,11,0.161,0,69
3160,2.79,269,206,63,0.382,0,253
3161,1.18,199,188,11,0.365,0,200
3162,5.27,151,121,30,0.205,1,214
3163,5.33,56,53,3,0.635,0,77
3164,2.04,64,61,3,0.372,0,57
3165,1.28,273,236,37,0.155,0,272
3166,2.86,188,177,11,0.297,0,202
3167,2.62,73,58,15,0.158,0,68
3168,3.0,244,206,38,0.356,0,391
3169,4.16,79,75,4,0.415,0,127
3170,7.68,247,233,14,0.147,0,527
3171,10.56,299,248,51,0.06,0,539
3172,7.13,115,91,24,0.047,1,236
3173,6.12,110,95,15,0.528,0,162
3174,11.04,127,107,20,0.304,0,260
3175,5.94,90,72,18,0.3,0,128
3176,5.54,131,109,22,0.222,0,196
3177,8.1,100,91,9,0.164,1,242
3178,3.71,221,183,38,0.068,1,301
3179,7.92,144,119,25,0.55,0,322
3180,1.8,62,50,12,0.118,0,50
3181,8.31,139,115,24,0.341,0,264
3182,6.16,285,216,69,0.346,0,393
3183,4.36,189,173,16,0.21,1,295
3184,2.07,131,100,31,0.143,0,110
3185,1.5,58,49,9,0.326,0,53
3186,10.22,290,237,53,0.178,0,543
3187,1.15,262,244,18,0.12,0,222
3188,6.04,97,85,12,0.142,0,143
3189,11.26,98,79,19,0.201,1,217
3190,11.74,102,83,19,0.07,0,200
3191,7.35,233,220,13,0.034,1,527
3192,6.25,89,75,14,0.052,0,110
3193,8.92,156,146,10,0.266,1,371
3194,5.91,73,55,18,0.033,0,96
3195,2.15,275,212,63,0.038,0,208
3196,1.39,249,236,13,0.467,0,243
3197,2.13,157,123,34,0.14,0,147
3198,2.87,294,226,68,0.264,0,270
3199,3.52,82,73,9,0.436,0,118
3200,7.86,72,59,13,0.161,0,146
3201,6.31,126,109,17,0.429,0,184
3202,9.05,103,85,18,0.267,1,246
3203,1.56,102,90,12,0.339,0,99
3204,1.16,98,87,11,0.501,0,91
3205,7.76,255,221,34,0.185,0,467
3206,4.52,127,117,10,0.367,1,208
3207,9.9,129,102,27,0.016,1,284
3208,10.15,226,199,27,0.036,0,385
3209,3.64,151,132,19,0.357,1,292
3210,8.37,171,132,39,0.199,1,370
3211,1.64,237,202,35,0.276,0,228
3212,5.98,152,128,24,0.116,0,204
3213,5.58,139,106,33,0.347,0,185
3214,7.11,139,108,31,0.515,0,303
3215,6.22,242,222,20,0.238,0,345
3216,6.68,209,179,30,0.28,0,272
3217,3.25,170,129,41,0.278,0,197
3218,4.66,256,225,31,0.134,0,320
3219,11.37,293,257,36,0.207,1,642
3220,3.6,198,181,17,0.067,0,275
3221,3.03,195,181,14,0.627,0,290
3222,6.34,271,218,53,0.368,1,435
3223,4.96,109,87,22,0.349,0,151
3224,5.97,171,130,41,0.283,0,248
3225,6.15,190,152,38,0.667,0,307
3226,8.46,201,182,19,0.026,1,503
3227,6.01,79,75,4,0.09,0,111
3228,7.3,179,135,44,0.448,1,435
3229,11.58,132,117,15,0.486,1,399
3230,2.58,160,143,17,0.235,0,150
3231,9.6,157,121,36,0.573,0,372
3232,1.06,160,134,26,0.341,0,142
3233,3.95,74,68,6,0.689,0,117
3234,5.14,99,77,22,0.44,0,144
3235,3.97,63,48,15,0.328,1,99
3236,10.19,183,171,12,0.219,0,370
3237,1.39,125,98,27,0.423,0,127
3238,2.87,133,116,17,0.094,0,117
3239,2.19,136,115,21,0.164,0,120
3240,10.84,207,159,48,0.239,0,434
3241,8.06,79,60,19,0.5,0,157
3242,6.66,215,193,22,0.362,1,402
3243,10.3,107,98,9,0.421,0,204
3244,7.31,143,134,9,0.428,1,345
3245,10.72,90,76,14,0.485,1,224
3246,2.49,143,136,7,0.292,0,152
3247,2.42,106,92,14,0.371,0,105
3248,3.58,299,280,19,0.343,0,474
3249,2.99,213,186,27,0.491,0,205
3250,5.31,113,107,6,0.239,0,166
3251,1.86,290,228,62,0.172,0,267
3252,7.87,147,134,13,0.058,0,319
3253,6.6,65,58,7,0.242,0,90
3254,5.29,137,107,30,0.172,0,159
3255,7.02,127,102,25,0.282,0,228
3256,6.34,139,126,13,0.072,0,193
3257,9.59,121,114,7,0.064,0,218
3258,6.01,63,51,12,0.119,1,106
3259,1.36,80,70,10,0.606,0,89
3260,5.35,115,92,23,0.214,1,176
3261,10.0,161,139,22,0.281,0,350
3262,1.19,117,104,13,0.479,0,112
3263,2.45,242,209,33,0.297,0,225
3264,5.28,104,84,20,0.293,1,186
3265,5.04,261,201,60,0.126,0,369
3266,5.36,172,162,10,0.536,1,286
3267,7.66,255,216,39,0.165,0,566
3268,10.38,217,205,12,0.158,0,444
3269,2.81,202,173,29,0.34,0,172
3270,4.31,74,58,16,0.411,1,118
3271,10.95,180,158,22,0.225,1,461
3272,2.16,118,91,27,0.128,0,103
3273,3.53,151,125,26,0.168,1,220
3274,6.48,167,128,39,0.239,1,273
3275,6.55,75,60,15,0.334,0,112
3276,4.02,89,83,6,0.16,0,115
3277,3.33,87,79,8,0.836,0,156
3278,2.19,215,188,27,0.58,0,210
3279,6.82,245,225,20,0.257,1,441
3280,2.44,56,48,8,0.126,0,57
3281,5.98,271,232,39,0.108,1,424
3282,6.3,207,158,49,0.578,1,389
3283,9.01,169,146,23,0.371,1,395
3284,2.71,196,156,40,0.07,0,158
3285,1.94,280,214,66,0.409,0,286
3286,4.74,84,66,18,0.106,0,110
3287,7.19,281,256,25,0.151,1,595
3288,11.29,210,179,31,0.394,0,474
3289,10.3,210,185,25,0.222,0,453
3290,11.12,127,111,16,0.549,0,317
3291,4.06,87,77,10,0.435,0,141
3292,2.86,187,147,40,0.301,0,174
3293,2.09,234,202,32,0.067,0,202
3294,1.9,77,66,11,0.22,0,79
3295,8.99,255,193,62,0.138,1,599
3296,7.0,149,140,9,0.215,0,327
3297,3.21,87,75,12,0.414,1,151
3298,2.23,193,154,39,0.283,0,182
3299,3.61,173,160,13,0.183,1,257
3300,4.86,198,164,34,0.185,1,329
3301,5.0,141,128,13,0.117,1,202
3302,8.2,146,114,32,0.15,0,254
3303,11.39,55,49,6,0.31,1,142
3304,2.47,218,193,25,0.396,0,204
3305,1.79,176,147,29,0.173,0,170
3306,2.3,64,59,5,0.393,0,62
3307,1.19,157,141,16,0.247,0,156
3308,10.38,180,157,23,0.506,0,421
3309,6.59,92,81,11,0.354,0,147
3310,3.38,96,82,14,0.305,1,159
3311,1.56,148,123,25,0.338,0,137
3312,2.39,63,53,10,0.406,0,57
3313,1.37,243,200,43,0.191,0,188
3314,2.85,206,184,22,0.588,0,190
3315,2.18,181,168,13,0.131,0,172
3316,1.09,203,162,41,0.342,0,178
3317,10.86,164,128,36,0.353,1,410
3318,6.19,189,170,19,0.416,1,331
3319,4.92,51,45,6,0.092,0,64
3320,1.65,194,165,29,0.673,0,236
3321,4.84,84,71,13,0.15,0,106
3322,2.01,59,49,10,0.383,0,57
3323,1.99,161,152,9,0.334,0,172
3324,6.52,263,212,51,0.406,0,353
3325,11.59,282,265,17,0.251,0,584
3326,1.84,220,189,31,0.085,0,176
3327,1.32,70,55,15,0.408,0,63
3328,3.21,64,56,8,0.268,1,101
3329,7.1,212,196,16,0.296,1,527
3330,7.02,161,122,39,0.046,1,355
3331,4.58,175,136,39,0.653,1,287
3332,11.77,134,107,27,0.12,0,251
3333,8.38,134,117,17,0.153,1,302
3334,8.71,262,240,22,0.304,0,612
3335,3.14,237,181,56,0.35,1,338
3336,9.14,221,187,34,0.442,1,597
3337,2.38,273,213,60,0.114,0,238
3338,8.0,296,261,35,0.668,0,694
3339,6.17,54,48,6,0.21,0,78
3340,4.21,280,211,69,0.383,0,356
3341,6.0,250,212,38,0.187,1,420
3342,7.99,166,154,12,0.537,1,436
3343,1.91,195,177,18,0.181,0,174
3344,2.12,198,170,28,0.22,0,158
3345,3.39,121,114,7,0.457,0,182
3346,8.65,285,245,40,0.514,1,673
3347,8.0,293,254,39,0.394,1,762
3348,5.53,275,219,56,0.265,0,382
3349,1.31,123,109,14,0.275,0,121
3350,11.27,100,76,24,0.471,1,284
3351,2.9,218,200,18,0.514,0,218
3352,6.74,298,248,50,0.149,1,428
3353,4.62,73,69,4,0.063,0,98
3354,6.99,281,226,55,0.086,0,319
3355,5.22,201,151,50,0.49,0,274
3356,4.25,297,234,63,0.256,0,377
3357,1.26,273,230,43,0.189,0,272
3358,4.23,297,254,43,0.172,0,415
3359,8.86,274,215,59,0.597,1,713
3360,10.26,87,67,20,0.505,1,211
3361,7.54,93,70,23,0.289,0,179
3362,8.99,234,204,30,0.413,0,509
3363,1.73,297,224,73,0.357,0,273
3364,4.79,292,269,23,0.201,0,372
3365,8.81,236,213,23,0.351,0,424
